transcript_id	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0089383	1486.61	715.05	1021.75	1736.98	594.28	693.83
FBtr0089384	567.83	74.98	16.59	142.43	0	37.61
FBtr0089385	219.47	90.15	139.19	238.33	136.74	74.6
FBtr0089386	129.09	1.41	131.48	23.36	108.92	0
FBtr0089387	0	0	0	0	0	0
FBtr0089388	0	1	0	0	0	0
FBtr0089389	0.5	0	0	0	0.5	0
FBtr0089391	0	0	0	0	0	0
FBtr0089393	0	0	0	0	0	0
FBtr0089394	1507.87	487	706.72	1300.76	452.28	482.91
FBtr0089395	654	198	270	884	185	226
FBtr0089397	116.7	600.24	797.12	1227.42	739.76	643.69
FBtr0089398	157.63	0	17.56	155.62	0	0
FBtr0089399	36.84	0	0	39.31	0	0
FBtr0089400	118.87	37.96	0	417.68	35.56	69.75
FBtr0089401	107.09	42.23	0	197.91	54.95	81.91
FBtr0089402	0	24.6	0	85.77	26.95	0
FBtr0089403	0	0	0	0	0	0
FBtr0089404	0	0	34.17	0.78	64.6	43.33
FBtr0089405	0	29.94	38.7	0	0	22
FBtr0089406	0	0	0	53.64	0	0
FBtr0089407	0	0	16.49	96.63	0	0
FBtr0089408	194.65	55.57	64.78	128.4	63.16	0
FBtr0089409	12.89	0	28.39	83.14	49.62	76.62
FBtr0089410	219.17	26.69	122.62	160.39	83.15	46.79
FBtr0089411	204.94	89.35	98.38	334.33	95.85	86.23
FBtr0089412	1783.17	1631.32	2660.17	4046.16	2552.28	1565.03
FBtr0089413	422.86	0	175.55	423.52	103.27	68.22
FBtr0089414	276.52	22.94	0	196.97	0	0
FBtr0089415	1894.29	713.27	451.31	1504.37	234.66	676.19
FBtr0089416	277.68	0	0	105.39	0	100.35
FBtr0089417	0	0	0	62.35	0	0
FBtr0089418	535.78	134.07	158.57	623.94	227.85	230.49
FBtr0089419	597.82	178.5	267.72	901.86	203.45	244.79
FBtr0089420	257.22	53	80	211	69	85.07
FBtr0089422	52670.18	25147.02	35300.62	75599.4	26400.62	31054.37
FBtr0089423	84.68	16.57	35.71	133.17	28.04	35.79
FBtr0089425	199.4	95.15	68.32	125.64	51.36	60.76
FBtr0089426	2119.85	620.28	954.34	2420.21	519.68	608.26
FBtr0089427	1129	430	547	1610	584	472
FBtr0089428	535.51	0	18.74	184.37	0	25.49
FBtr0089429	0	0	0	0	0	0
FBtr0089430	51.43	22.72	21.65	26.95	33.84	0.13
FBtr0089431	0	0	33.36	0	0	19.25
FBtr0089432	1347.46	1012.61	1353.96	2435.57	1086.83	1124.58
FBtr0089433	1659.11	0	0	865.51	0	0
FBtr0089434	792.77	139.85	207.01	801.99	145.37	136.74
FBtr0089435	204.43	52.65	0	134.9	44.57	24.77
FBtr0089436	0	5.62	0	0	0	0
FBtr0089437	0	0	0	0	0	0
FBtr0089441	319.51	107.54	172.56	249.13	56.78	46.31
FBtr0089442	110.18	13.23	7.45	65	35.29	18.29
FBtr0089445	0	0	0	0	0	0
FBtr0089446	158.16	20.89	41.73	14.63	36.13	40.23
FBtr0089447	0	0	14.56	113.78	0	0
FBtr0089448	1676.08	211.07	290.93	2380.17	358.79	376.64
FBtr0089449	302.72	76.46	26.25	72.06	25.92	52.03
FBtr0089450	0	0	0	0	0	0
FBtr0089451	948.08	0	0	657.65	0	0
FBtr0089460	190.36	0	0	43.86	45.42	46.87
FBtr0089461	3828.63	1088.7	1294.56	4853.14	1303.67	1072.05
FBtr0089462	189	371.3	714.44	0	351.91	413.07
FBtr0089463	1049	339	431	1539	485	500
FBtr0089471	18488.87	8844.77	11349.98	26269.23	12394.3	9745.95
FBtr0089473	96	481	613.92	83.44	496.92	395.84
FBtr0089475	0	0	0.25	1.06	0	0.25
FBtr0089477	0	0	0.25	1.06	0	0.25
FBtr0089478	0	47.16	18.29	56.36	0	62.8
FBtr0089479	537	100.24	178.68	338.64	132.35	98.2
FBtr0089480	196.91	63.52	156.57	206.44	99.56	105.18
FBtr0089481	0	0	0	0	0	0
FBtr0089482	47.62	42.48	12.72	184.52	19.29	0.16
FBtr0089484	93.43	54.03	60.62	1106.23	494.42	405.51
FBtr0089485	2544.88	618.18	688.31	1000.32	346.82	244.14
FBtr0089486	232.36	307.89	443.86	274.07	73.3	156.71
FBtr0089487	160.65	160.65	209.62	113.34	44.17	101.21
FBtr0089488	2543.03	628.49	739.86	2808.5	594.69	484
FBtr0089489	1065.97	495.51	611.14	919.5	542.31	569
FBtr0089490	289.81	78.11	77.13	11.53	69.37	86.63
FBtr0089491	7.8	0	0	0.08	24.71	44.73
FBtr0089492	119.87	17.06	22.34	0	25.3	0
FBtr0089493	659.4	257.8	345.01	841.74	243.44	277.39
FBtr0089496	0.12	0	0	0.08	0	0
FBtr0089497	592.05	197.52	322.4	864.35	335	309.93
FBtr0089498	37.83	17.48	25.6	44.66	0	12.07
FBtr0089500	4.75	0	0	7.06	0	0
FBtr0089503	52.42	57.11	101.32	102.05	45.53	121.6
FBtr0089504	941.81	361.28	580.56	1173.58	486.87	368.32
FBtr0089505	146.5	105.95	191.71	194.3	123.15	106.25
FBtr0089506	0	200.04	507.05	283.46	219.72	179.22
FBtr0089507	553.07	127.14	0	405.05	114.39	234.63
FBtr0089508	44.56	0	0	0	13.27	0
FBtr0089509	0	0	0	0	0	0
FBtr0089510	12047.41	6350.06	8323.69	11850.32	5828.05	4881.75
FBtr0089511	5544.45	1553.82	2374.81	8539.8	2149.1	2447.62
FBtr0089512	699.24	98.43	123.1	361.46	67.16	64.94
FBtr0089513	2623.8	660.02	820.75	1456	405.07	330.78
FBtr0089514	0	0	0	211.82	6.79	7.48
FBtr0089515	323.82	0	0	152.96	0	7.21
FBtr0089516	309.67	52.71	41.1	0.03	0	0
FBtr0089517	593.22	155.88	258.8	935.89	379.4	362.93
FBtr0089518	3206.25	1939.73	2893.11	2976.15	1777.81	2099.82
FBtr0089519	2898.81	763.54	753.2	4053.07	753.62	719.48
FBtr0089520	645.13	108.89	204.71	353.63	233.98	171.51
FBtr0089521	262.54	59.28	90.88	70.74	34.44	75.34
FBtr0089524	0	0	0	1	0	0
FBtr0089525	0	0	0	0	0	0
FBtr0089526	0	0	0	1	0	0
FBtr0089527	0	5	0	0	0	0
FBtr0089545	1	0	0	1	0	0
FBtr0089546	6	2	2	8	2	4
FBtr0089547	0	0	0	0	0	1
FBtr0089548	1219	489	677	1237.99	484	513
FBtr0089549	709.1	229	327.26	728.59	236	234
FBtr0089550	1572	640	891	2252	774	732
FBtr0089553	989.9	324	396.74	1148.41	297	324
FBtr0089554	1029.94	290.71	353.89	999.48	236.07	245.43
FBtr0089555	282.54	114.59	166.41	326.26	165.29	151.71
FBtr0089556	120	45	59	125	39	29
FBtr0089557	25	13	8	17	11	9
FBtr0089558	0	0	1	1	0	0
FBtr0089559	9131.37	3075.37	4119.42	9694.09	2884.44	3092.87
FBtr0089560	5	2	1	2	0	0
FBtr0089561	0	0	0	0	0	0
FBtr0089562	0	0	0	0	0	0
FBtr0089563	0	0	0	0	0	0
FBtr0089564	0	0	0	0	0	0
FBtr0089565	2.61	0	0	0	0	0
FBtr0089566	0	0	0	0	0	0
FBtr0089567	0	0	0	0	0	0
FBtr0089568	1	0	1	1	0	0
FBtr0089569	116.33	20.15	44.99	183.61	37.1	33.31
FBtr0089570	123.96	31.47	32.66	216.18	49.05	46.03
FBtr0089571	57.63	0	0	70.18	25.12	5.63
FBtr0089572	0	0	0	68.89	0	89.52
FBtr0089573	2830.61	1041.09	1325.41	3830.68	1349.55	1153.86
FBtr0089574	4	0	1	2	3	0
FBtr0089576	274.37	82.55	99.29	281.58	67.18	113.25
FBtr0089577	0	0	0	2	0	0
FBtr0089578	0	0	0	0	0	0
FBtr0089579	776.83	310.59	402.92	829.87	247.86	279.77
FBtr0089580	2799.17	955.6	1257.36	3339.95	1390.53	1081.37
FBtr0089581	3887.94	1537.61	1594.56	0	0	0
FBtr0089582	1012.89	1275.96	1459.57	1199.79	1215.74	571.59
FBtr0089583	4084.64	48.45	156.21	4436.85	2158.97	2659.76
FBtr0089584	199	57	105	188	66	67
FBtr0089585	1	0	0	2	0	0
FBtr0089589	0	24.61	0	312.55	26.65	18.77
FBtr0089590	615.44	0	45.64	0	11.03	28.06
FBtr0089591	2752.1	761.27	927.94	3015.79	903.81	714.62
FBtr0089592	0	0	0	0	0	0
FBtr0089593	4122.46	2242.12	3486.42	4057.65	2251.51	2018.55
FBtr0089595	7.38	0	0	313	55.47	0
FBtr0089596	0	0	0	0	0	0
FBtr0089597	820.5	182.82	366.75	929.72	284	290
FBtr0089598	0	0	14.25	0	0	0
FBtr0089600	3	0	0	0	0	0
FBtr0089604	14.72	0	4.23	4.82	0	0
FBtr0089606	8.97	4	10	18	4	7
FBtr0089607	2609.33	400	557	2212.25	464	471.08
FBtr0089608	0	0	0	0	0	0
FBtr0089610	229.34	295.59	394.58	319.2	384.54	308.72
FBtr0089614	1	0	0	1	0	0
FBtr0089615	0	0	32.12	0	8.1	0
FBtr0089616	66.8	18.84	18.21	74.81	13.07	15.09
FBtr0089617	44.59	0	111.81	252.49	74.04	109.29
FBtr0089618	0	0	0	15.52	0	4.92
FBtr0089619	275.48	57	67.4	140.54	26.93	45.46
FBtr0089620	231.13	127.17	38.17	175.04	120.85	73.24
FBtr0089621	0	2.99	10.29	15.59	0	0
FBtr0089622	4928	2234	3149	6539	2483	2550
FBtr0089623	2282.69	1103	1639.14	3451.32	1342.55	1014.74
FBtr0089624	141.16	217.51	239.85	193.6	0.48	0
FBtr0089625	240.29	50.41	28.3	196.05	55.18	57.33
FBtr0089626	20.15	0	12.55	8.14	0	0
FBtr0089627	550.77	215.91	243.59	648.75	294.24	149.58
FBtr0089628	3091.65	961.69	1406.2	2836.7	871.72	814.02
FBtr0089630	0	0	0	0	0	0
FBtr0089631	34.72	0	0	0	0	62.3
FBtr0089632	626.39	238.6	304.21	562.5	250.18	166.7
FBtr0089633	27.89	14.4	13.79	301.5	18.05	0
FBtr0089636	156.01	81.32	238.78	150.84	59.3	228.81
FBtr0089640	697.04	504.67	660.83	1080.66	623.92	327.84
FBtr0089641	0	0	0	0	0	0
FBtr0089642	615.96	228.66	297.26	714.02	316	220.31
FBtr0089643	133	50.44	147.84	114.98	0	72.69
FBtr0089644	2	1	0	0	0	1
FBtr0089645	0	0	0	5	0	0
FBtr0089647	112.24	0	31.8	164.27	30.46	32.3
FBtr0089648	194.45	202.46	227.97	0	124.68	120.67
FBtr0089649	62.63	0	0	609.93	78.77	45.58
FBtr0089655	1041.73	1409.29	1530.06	462.63	918.68	942.66
FBtr0089656	4424.81	517.8	957.51	6864.71	1377.77	1277.74
FBtr0089657	1.14	0	0	0.91	0	0
FBtr0089658	1.56	0	0	2.17	0	0
FBtr0089659	0	0	0	0	0	0
FBtr0089660	0	0	0	0	0	0
FBtr0089661	2.25	0	0	3.02	0	0
FBtr0089663	0	0	0	0	0	0
FBtr0089668	0	0	0	0	0	0
FBtr0089669	0	0	0	0	0	0
FBtr0089670	0	0	0	0	0	0
FBtr0089671	0	0	0	1	1	0
FBtr0089673	15.81	0	0	0	100.24	0
FBtr0089674	1	3	1	4	0	2
FBtr0089678	1818.87	566.91	1043.19	2335.85	391.37	541
FBtr0089679	1580.83	627.6	908.08	1529.65	1011.14	684.2
FBtr0089680	211.51	0	0	789.5	0	0
FBtr0089682	589.85	472.66	408.04	757.81	345.52	439.45
FBtr0089685	250.34	157.49	144.15	382.6	103.58	115.23
FBtr0089686	140.13	42.51	49.03	78.4	74.42	47.77
FBtr0089687	124.73	0	38.28	37.06	49.92	0
FBtr0089688	291.27	80.91	117	481.5	158.16	137.41
FBtr0089694	67.67	12.23	13.22	30.29	8.08	11
FBtr0089695	0	0	0	0	0	0
FBtr0089699	0	0	0	0	0	0
FBtr0089702	57.66	21.89	39.08	102.23	29.48	0
FBtr0089703	119.83	19.37	29.36	48.68	16.72	6.75
FBtr0089704	0	0	0	0	0	0
FBtr0089705	62.08	12.96	16.21	72.3	20.21	7.27
FBtr0089706	35.93	68.61	169.2	73.05	99.3	87.45
FBtr0089707	501.84	163.69	158.99	502.45	214.65	129.51
FBtr0089708	120.67	202.6	132.35	0	127.3	136.86
FBtr0089709	150.64	0	0	184.31	0	0
FBtr0089710	476.08	17.6	157.71	582.14	35.36	53.58
FBtr0089711	240.73	176.18	257.18	233.96	89.46	125.99
FBtr0089712	2409.91	934.81	873.27	2900.79	705.9	507.62
FBtr0089713	595.09	72.9	269	372.14	294.94	238.59
FBtr0089714	361.51	304.46	177.75	265.51	143	213.36
FBtr0089715	2084.66	669.36	942.32	1820.03	600.45	488.33
FBtr0089716	775.86	386.71	405.76	312.64	138.5	75.12
FBtr0089717	8914.32	2586.59	3447.6	11801.7	3489.39	2942.85
FBtr0089723	0	0	0	0	0	5.45
FBtr0089724	164.99	80.04	67.57	255.85	50.78	42.39
FBtr0089725	172.81	32.96	0	38.05	56.24	95.16
FBtr0089726	104.2	0	113.43	182.76	36.98	0
FBtr0089728	429.22	160.32	214.84	519	171.55	179
FBtr0089729	0	3.68	0	0	0	0
FBtr0089732	2	0	1	5	0	1
FBtr0089734	4361.06	806.02	1176.74	3348.93	1115.17	868.38
FBtr0089735	0	0	0	0	6.12	6.58
FBtr0089736	705.03	136	191.38	1236.22	224.59	242.86
FBtr0089737	12.53	7.83	4.48	0	0	0
FBtr0089738	241.44	36.16	50.14	250.78	22.29	66.56
FBtr0089741	0	0	0	0	0	0
FBtr0089742	0	0	0	0	0	0
FBtr0089743	1353.58	689.02	1086.02	2346.94	775.03	845.06
FBtr0089744	0	0	0	125.1	0	0
FBtr0089745	1739.63	388.98	259.98	438.59	345.97	218.94
FBtr0089747	37	11	20	83	29	40
FBtr0089748	0	0	0	0	0	0
FBtr0089749	0	0	22.46	32.73	0	0
FBtr0089750	2122.16	674.06	775.25	1090.03	465.5	311.37
FBtr0089751	41.84	265.94	589.29	1539.24	642.5	630.63
FBtr0089758	2735.38	730.91	897.34	3344.52	904.18	680.23
FBtr0089759	210.11	0	0	1491.67	0	0
FBtr0089760	746.47	288.75	380.46	866.63	335.53	265.69
FBtr0089761	0	0	15.85	9.14	0	0
FBtr0089766	132	35	57	117	30	38
FBtr0089767	13.02	0	0	7.78	1.07	0
FBtr0089768	68.7	29.98	53	101.58	32.36	29.81
FBtr0089771	0	0	0	0	0	0
FBtr0089772	0	0	0	0	0	0
FBtr0089786	0	0	0	0	0	0
FBtr0089793	0	0	0	0	0	0
FBtr0089796	118.5	10	10	91.5	15	11.5
FBtr0089797	45.36	0	0	63.65	16.47	0
FBtr0089798	25.33	23	17.34	0	11.53	11.09
FBtr0089800	21.78	3.35	8.88	14.68	7.77	4.83
FBtr0089814	0	0	0	7.62	0	0
FBtr0089815	134.51	76.91	94.91	72.87	71.79	48.7
FBtr0089836	141.71	21.6	30.13	93.82	19.13	18
FBtr0089842	287.1	60.05	69.27	277	80.39	66.21
FBtr0089849	94.5	22.53	32.47	164.09	77	55.74
FBtr0089850	0	0	0	0	0	0
FBtr0089851	0	5.81	3.53	0	0	9.26
FBtr0089853	193.9	61.74	64.4	157.54	0	24.24
FBtr0089854	810.47	89.45	155.48	789.43	221.21	119.75
FBtr0089855	45.83	32	47	62.77	25	40.41
FBtr0089856	11.01	4.84	6.02	7.87	2	2
FBtr0089857	8.37	4.16	0.98	4.18	0	1
FBtr0089858	1	0	0	1	0	0
FBtr0089859	1	0	2	0	0	2
FBtr0089861	0	0	0	0	0	0
FBtr0089867	0	0	15.09	0	20.4	12.36
FBtr0089868	44.06	0.08	0	0	12.05	57.14
FBtr0089869	129.14	21.9	37.56	145.71	26.45	19.62
FBtr0089870	667.35	209.1	282.44	482.39	180.55	188.83
FBtr0089871	286.9	100.29	141.8	451.97	149.32	79.35
FBtr0089872	826.1	272.71	384.2	680.03	219.68	290.65
FBtr0089873	146.1	0	0	41.93	29.13	0
FBtr0089874	710.49	210.35	274.48	818.69	211.67	294.16
FBtr0089875	63.13	7.68	70.36	31.2	81.54	87.76
FBtr0089876	4132.43	1157.3	1542.32	3777.42	1134.29	1263.84
FBtr0089877	417.5	120.85	171.72	1279.48	391.13	387.06
FBtr0089878	136.25	39.81	40.13	154.26	36.87	62.79
FBtr0089879	265.72	96.39	139.3	340.86	93.33	108.02
FBtr0089881	2902.41	1028.01	1441.2	2452.14	988.51	1050.98
FBtr0089894	523	157	204	489	119	139
FBtr0089895	0	0	2.24	10.34	0	0
FBtr0089896	20.37	0	0	0	11.04	0
FBtr0089897	81.63	31	18.76	25.66	7.96	21
FBtr0089898	0	0	3.92	0	0	0
FBtr0089899	1820.39	730.3	878.39	1566.45	750.9	709.77
FBtr0089900	0	0	0	0	0	0
FBtr0089901	0	0	0	0	0	5.82
FBtr0089902	0	0	0	0	0	0
FBtr0089904	52.1	0	0	0	0	0
FBtr0089905	138.18	5.26	37.99	247.42	58.28	35.97
FBtr0089906	3102.26	1159	1522	3383.49	1168.22	1183
FBtr0089908	310.22	87.64	142.71	216.65	95.05	88.83
FBtr0089913	0	0	0	0.2	0	0
FBtr0089915	223.7	62.63	148.85	170.96	182.09	96.01
FBtr0089916	1427.3	696.37	921.15	1825.04	631.91	667.99
FBtr0089917	82.77	80.11	79.32	313.21	33.29	52.84
FBtr0089918	130.59	91.13	123.91	161.79	125.28	101.84
FBtr0089919	3601.64	1108.76	1443.77	4139.01	1234.43	1131.32
FBtr0089920	86.95	19.86	29.77	167.11	16	86.84
FBtr0089921	189.21	0	89.31	230.66	99.75	85.65
FBtr0089922	260.14	246.9	210.46	424.98	572.51	412.65
FBtr0089923	0	0	0	42.08	0	0
FBtr0089924	20.77	21.65	37.73	0	0	0
FBtr0089925	1663.08	457.69	702.04	2994.84	778.45	767.1
FBtr0089927	737.09	275	354.14	728	261.33	281
FBtr0089931	8.53	5.42	7.09	15.3	2.7	1.74
FBtr0089932	0	0	0	13.97	4.89	0
FBtr0089933	14.82	0	2.79	0	0	0
FBtr0089934	66.7	35.03	43.12	24.12	11.4	20.26
FBtr0089935	398.68	205	252.74	436.31	191.89	205.55
FBtr0089937	34.86	5	17	112.04	41.24	40
FBtr0089938	16.74	13	10	13.64	6.3	8
FBtr0089939	0	0	0	0	0	0
FBtr0089941	278.89	0	0	2077.08	0	0
FBtr0089942	10340.11	4451	6554	14264.92	5729	6331
FBtr0089944	452	113	175	350	128	136
FBtr0089945	0	0	0	0	0	0
FBtr0089946	2003.31	833.92	1280.99	1633.26	696.9	667.73
FBtr0089947	15.09	0	4.14	14.8	16.19	7.92
FBtr0089948	0	0	0	0	0	0
FBtr0089949	524.9	0	0	532.43	78.64	213
FBtr0089950	1581.75	451.32	860.72	695.67	580.47	318.29
FBtr0089951	39.74	158.31	0	1369.86	99.39	167.05
FBtr0089952	1310.37	13.05	0	0	22.34	0
FBtr0089953	0	36.25	45.18	0	0	64.59
FBtr0089955	388.97	56.11	139.07	305.41	0	64.49
FBtr0089956	2035.84	1420.98	1728.46	2813.86	1735.56	1197.63
FBtr0089957	14.49	1.26	3.85	14.65	8.5	2.1
FBtr0089959	15.84	3.77	10.24	30.59	7.05	7.35
FBtr0089960	5459.85	1320.15	1744.08	4624.73	1417.57	1231.08
FBtr0089961	360.94	193.12	240.22	160.2	153.67	218.11
FBtr0089962	310.96	14.23	102.01	189.26	126.55	25.72
FBtr0089963	355.83	104.81	125.36	1796.64	398.7	367.64
FBtr0089964	0	1.59	1.48	0	0	0
FBtr0089965	14.61	11.28	4.09	57.32	0	8.13
FBtr0089967	0	0	0	0	0	0
FBtr0089968	1523.57	146.79	213.13	1356.56	124.4	136.09
FBtr0089970	4788	1594	2275	3173	1107	1161
FBtr0089971	27	0	6	26	0	1.58
FBtr0089972	0	3	0	0	8	7.42
FBtr0089973	384.51	223.73	505.38	465.9	280.28	404.2
FBtr0089974	0	0	0	0	20.47	0
FBtr0089975	0	0	0	42.15	0	0
FBtr0089978	2112.26	308.8	514.13	1511.01	107.95	154.17
FBtr0089979	24.81	0	0	26.02	0	0
FBtr0089982	1559.08	675.47	1074.35	1774.46	823.35	719.9
FBtr0089983	0	0	0	0	0	0
FBtr0089984	0	0	0	0	0	0
FBtr0089985	30.46	56.26	28.7	101.34	70.4	84.01
FBtr0089987	79.68	0	17.99	39.33	19.92	0
FBtr0089988	2145.28	227.17	692.99	1111.62	418.31	380.59
FBtr0089989	732.52	359.68	567.71	529.42	197	201.98
FBtr0089990	152.37	0	0	0	0	0
FBtr0089991	8302.27	4156.37	5882.86	11616.5	4038.83	3947.94
FBtr0089992	4704	2320.92	2391.45	4230.05	1993.86	1940.48
FBtr0089993	93.43	0	3.57	62.87	0	0
FBtr0089994	77.78	0	21.87	45.99	26.33	15.75
FBtr0089995	45.3	11.43	21.36	57.32	14.67	18.94
FBtr0089996	31.16	6.34	0	11.73	0	0
FBtr0089998	2123	764	1082	1990	675	770
FBtr0089999	15.52	4.28	5.73	13.84	33	3.79
FBtr0090002	116.52	4.63	39.24	53.57	9.27	15.7
FBtr0090003	0	0	0	0	0	0
FBtr0090004	0	0	0	0	0	0
FBtr0090005	0	0	0	0	0	0
FBtr0090006	0	0	0	0	0	0
FBtr0090013	0	0	0	340.73	0	0
FBtr0090014	4876.91	2031.21	2639.03	1252.18	1233.14	1463.22
FBtr0090015	615.52	26.64	0	1591.94	38.47	71.36
FBtr0090016	0	0	0	0	0	0
FBtr0090017	0	0	0	0	0	0
FBtr0090018	0	0	0	0	0	0
FBtr0090019	92.12	0.36	0	280.31	0.78	2.45
FBtr0090020	0	0	0	0	0	0
FBtr0090021	117.07	32.74	58.21	35.14	118.87	32.81
FBtr0090022	2696.71	1119.63	1314.76	5581.21	2492.55	2097.29
FBtr0090023	421.88	199.38	102.45	501.62	25.96	15.2
FBtr0090024	222.73	11.12	35.85	72.8	11.09	22.28
FBtr0090025	1946.77	731.16	989.31	1920.72	843.54	699.28
FBtr0090026	234.3	61.35	34.15	258.44	38.94	60.81
FBtr0090027	48.34	1.05	0	137.35	10.14	4.45
FBtr0090028	110.34	0.34	0	544.35	10.69	7.4
FBtr0090029	267.52	11.01	47.24	144.47	119.83	54.46
FBtr0090034	0	0	0.74	0	0	0
FBtr0090038	0	0	0	0	0	0
FBtr0091445	399	164	244	553	171	206
FBtr0091446	355.85	110	150	361	101	114
FBtr0091448	153	40	43	79	22	21
FBtr0091449	176	26	41	93	28	25
FBtr0091453	12.63	17.72	4.92	0	13.87	1.44
FBtr0091454	1.27	0	0	0	0	0
FBtr0091456	9.46	2	2	15.23	1	0
FBtr0091470	64.5	6.92	0	0	0	6.33
FBtr0091472	0	0	7.44	75.58	8.8	6.35
FBtr0091473	32.34	0	3.56	12.77	4.22	0
FBtr0091474	925.02	195.1	413.11	995.39	583.38	328.71
FBtr0091475	5.11	0	1.19	1.04	1.24	1.24
FBtr0091476	6.22	24.22	36.97	7.42	0	14.19
FBtr0091477	505.33	122.05	217.09	551.55	161.16	157.35
FBtr0091478	649.23	308.55	343.57	633.19	282.35	313.97
FBtr0091479	0	0	0	0	0	0
FBtr0091486	888.22	131.25	229.99	1009.92	188.02	244.66
FBtr0091487	341.33	155.39	155.92	0	170.84	99.93
FBtr0091489	655.59	114.24	132.19	337.53	118.63	75.47
FBtr0091491	0	0	0	0	0	0
FBtr0091492	0	0	1	0	1	0
FBtr0091493	0	0	0	1.31	0	0
FBtr0091496	0	0	0	1	0	0
FBtr0091498	0	0	0	0	0	0
FBtr0091499	10	0	0	0	0	0
FBtr0091510	1	0	0	0	0	0
FBtr0091512	179.34	0	0	115.49	0	0
FBtr0091520	0	0	0	0	0	0
FBtr0091522	7	1	2	6	2	1
FBtr0091533	450.61	200	234	326	112	87
FBtr0091534	0	0	0	0	0	0
FBtr0091604	0	0	0	0	0	0
FBtr0091606	0	0	0	0	0	0
FBtr0091607	0	0	0	0	0	0
FBtr0091608	0	0	0	1	0	0
FBtr0091609	0	0	0	0	0	0
FBtr0091612	179	35	42	166	43	41
FBtr0091616	0	0	0	3	0	0
FBtr0091618	73	7	16	37	8	5
FBtr0091619	61	10	6	23	5	4
FBtr0091620	57	3	3	16	1	3
FBtr0091621	39	5	5	16	6	4
FBtr0091624	0	0	0	0	0	0
FBtr0091626	271.15	111	167	347.84	111.32	104
FBtr0091627	271.15	111	167	347.84	111.32	104
FBtr0091630	0	0	0	0	0	0
FBtr0091631	0	0	0	0	0	0
FBtr0091633	1	1	0	1	0	2
FBtr0091637	0	0	0	0	0	0
FBtr0091649	178.81	74.5	98	200.78	76.5	68
FBtr0091650	675	208.05	234.24	740.5	174.11	202.37
FBtr0091651	675	208.05	234.24	740.5	174.11	202.37
FBtr0091657	43.57	2.43	2.34	19.16	7.03	12.22
FBtr0091659	0	0	0	2.79	0	0
FBtr0091660	0	0	0	0	0	0
FBtr0091668	0	0	0	0	0	0
FBtr0091670	0	0	0	0	0	0
FBtr0091678	1282.89	326.96	474.75	1101.75	375.51	267.62
FBtr0091680	68.64	48.28	67.45	46.59	55.5	57.22
FBtr0091681	0	16.86	0	21.31	0	0
FBtr0091682	580.36	199.79	350.55	685.1	209.5	230.78
FBtr0091683	0	6.07	0	0	0	0
FBtr0091684	4	3	1	8	2	7
FBtr0091686	1	0	0	0	0	0
FBtr0091689	0	0	0	0	0	0
FBtr0091690	0	0	0	0	0	0
FBtr0091691	0	0	0	0	0	0
FBtr0091692	0	0	0	0	0	0
FBtr0091694	0	0	0	0	0	0
FBtr0091698	0	0	0	0	0	0
FBtr0091702	115.81	15.8	16.3	75.62	10.59	17.93
FBtr0091703	115.81	15.8	16.3	75.62	10.59	17.93
FBtr0091704	1311.19	584.7	843.7	1433.88	603.41	632.57
FBtr0091709	86.43	0	75.53	48.04	0	0
FBtr0091710	218.52	42.23	0	152.42	12.36	28.14
FBtr0091711	219.45	200.42	258.74	75.55	122.27	105.32
FBtr0091716	6.88	37.5	57.5	21.39	0	0
FBtr0091717	13.04	0	0	0	0	0
FBtr0091718	0	0	0	0	0	0
FBtr0091719	144.88	33.59	42.75	100.23	0	0
FBtr0091720	9.58	10.16	14.54	34.38	20.75	13.82
FBtr0091721	0	0	0	0	0	0
FBtr0091722	8	1	1	11	0	1
FBtr0091723	0	0	0	0	0	0
FBtr0091746	0	0	0.77	0	0.78	0.78
FBtr0091747	0	0	0.77	0	0.78	0.78
FBtr0091748	306	125	153.46	237	98.45	102.44
FBtr0091753	0	0	0	0	0	0
FBtr0091756	4.23	0	0	6.7	0	0
FBtr0091757	4.23	0	0	6.7	0	0
FBtr0091758	28	0	4	16	3	0
FBtr0091759	13	2	1	4	1	2
FBtr0091765	0	0	0	0	0	0
FBtr0091767	0	0	0	0	0	0
FBtr0091768	0	0	0	0	0	0
FBtr0091769	0	0	0	0	0	0
FBtr0091770	0	0	0	0	0	0
FBtr0091774	0	0	0	0	0	0
FBtr0091775	537.27	80	82	323.73	87.8	86
FBtr0091776	1	0	3	0	0	0
FBtr0091778	1	0	0	2	0	0
FBtr0091780	0	0	0	0	0	0
FBtr0091784	0	0	0	1	0	0
FBtr0091785	1	0	0	0	0	0
FBtr0091786	667.46	359	475	777.99	294	346.5
FBtr0091787	667.46	359	475	777.99	294	346.5
FBtr0091792	41.66	6.32	0	0	0	0
FBtr0091793	0	1.25	0	8.14	0.26	1.67
FBtr0091794	1.67	0.41	0	0	0	0
FBtr0091795	0	15.36	23	31.74	8.44	15.66
FBtr0091800	0	0	0	0	0	0
FBtr0091802	0	0	0	0	0	0
FBtr0091804	1	0	1	1	1	0
FBtr0091805	0	0	0	0	0	0
FBtr0091806	13.94	0	0	21.15	0	0
FBtr0091807	4.39	1.11	1.06	2.33	1.22	1.56
FBtr0091808	18.17	3.25	5.6	11.55	6	0
FBtr0091809	2.55	0	0	0	0	0
