gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
FBtr0290216	FBtr0290216	733.00	561.73	0.00	0.00	0.00
FBtr0290218	FBtr0290218	1771.00	1599.72	44.85	4.05	3.38
FBtr0290219	FBtr0290219	3646.00	3474.72	375.54	15.60	13.01
FBtr0290220	FBtr0290220	972.00	800.72	98.00	17.67	14.74
FBtr0290221	FBtr0290221	867.00	695.73	2.00	0.41	0.35
FBtr0290222	FBtr0290222	1178.00	1006.72	243.00	34.84	29.06
FBtr0290223	FBtr0290223	2586.00	2414.72	0.00	0.00	0.00
FBtr0290224	FBtr0290224	579.00	407.74	108.86	38.54	32.15
FBtr0290225	FBtr0290225	686.00	514.73	0.00	0.00	0.00
FBtr0290227	FBtr0290227	3430.00	3258.72	29.49	1.31	1.09
FBtr0290228	FBtr0290228	698.00	526.73	0.00	0.00	0.00
FBtr0290229	FBtr0290229	442.00	270.76	0.00	0.00	0.00
FBtr0290230	FBtr0290230	10696.00	10524.72	1158.87	15.89	13.26
FBtr0290231	FBtr0290231	9997.00	9825.72	439.87	6.46	5.39
FBtr0290232	FBtr0290232	10063.00	9891.72	0.00	0.00	0.00
FBtr0290234	FBtr0290234	1200.00	1028.72	50.00	7.02	5.85
FBtr0290235	FBtr0290235	2054.00	1882.72	11.40	0.87	0.73
FBtr0290236	FBtr0290236	1188.00	1016.72	11.00	1.56	1.30
FBtr0290237	FBtr0290237	3478.00	3306.72	0.00	0.00	0.00
FBtr0290238	FBtr0290238	3493.00	3321.72	10.86	0.47	0.39
FBtr0290239	FBtr0290239	2192.00	2020.72	25.85	1.85	1.54
FBtr0290240	FBtr0290240	2242.00	2070.72	16.15	1.13	0.94
FBtr0290241	FBtr0290241	2551.00	2379.72	118.21	7.17	5.98
FBtr0290242	FBtr0290242	1765.00	1593.72	1.00	0.09	0.08
FBtr0290243	FBtr0290243	852.00	680.73	15.00	3.18	2.65
FBtr0290245	FBtr0290245	3860.00	3688.72	0.00	0.00	0.00
FBtr0290246	FBtr0290246	3668.00	3496.72	15.00	0.62	0.52
FBtr0290247	FBtr0290247	356.00	184.78	32.68	25.53	21.29
FBtr0290248	FBtr0290248	691.00	519.73	0.00	0.00	0.00
FBtr0290249	FBtr0290249	2181.00	2009.72	3.20	0.23	0.19
FBtr0290250	FBtr0290250	2028.00	1856.72	7.80	0.61	0.51
FBtr0290252	FBtr0290252	569.00	397.74	0.00	0.00	0.00
FBtr0290253	FBtr0290253	2817.00	2645.72	0.00	0.00	0.00
FBtr0290254	FBtr0290254	1433.00	1261.72	280.74	32.12	26.79
FBtr0290256	FBtr0290256	1369.00	1197.72	131.58	15.86	13.23
FBtr0290258	FBtr0290258	1525.00	1353.72	232.23	24.76	20.65
FBtr0290259	FBtr0290259	2488.00	2316.72	212.00	13.21	11.02
FBtr0290260	FBtr0290260	1796.00	1624.72	0.00	0.00	0.00
FBtr0290262	FBtr0290262	1723.00	1551.72	0.00	0.00	0.00
FBtr0290263	FBtr0290263	1615.00	1443.72	0.00	0.00	0.00
FBtr0290266	FBtr0290266	1373.00	1201.72	129.00	15.49	12.92
FBtr0290267	FBtr0290267	2833.00	2661.72	12.67	0.69	0.57
FBtr0290271	FBtr0290271	2979.00	2807.72	10.76	0.55	0.46
FBtr0290272	FBtr0290272	697.00	525.73	0.00	0.00	0.00
FBtr0290275	FBtr0290275	1319.00	1147.72	0.00	0.00	0.00
FBtr0290277	FBtr0290277	5069.00	4897.72	0.00	0.00	0.00
FBtr0290278	FBtr0290278	1459.00	1287.72	679.01	76.11	63.49
FBtr0290279	FBtr0290279	1951.00	1779.72	0.00	0.00	0.00
FBtr0290280	FBtr0290280	764.00	592.73	18.00	4.38	3.66
FBtr0290281	FBtr0290281	4117.00	3945.72	28.65	1.05	0.87
FBtr0290282	FBtr0290282	651.00	479.74	0.00	0.00	0.00
FBtr0290283	FBtr0290283	2661.00	2489.72	0.00	0.00	0.00
FBtr0290284	FBtr0290284	1925.00	1753.72	276.56	22.76	18.99
FBtr0290285	FBtr0290285	1134.00	962.72	0.00	0.00	0.00
FBtr0290287	FBtr0290287	1490.00	1318.72	0.00	0.00	0.00
FBtr0290289	FBtr0290289	2961.00	2789.72	0.00	0.00	0.00
FBtr0290290	FBtr0290290	1684.00	1512.72	263.00	25.10	20.93
FBtr0290291	FBtr0290291	2797.00	2625.72	0.00	0.00	0.00
FBtr0290292	FBtr0290292	2383.00	2211.72	0.00	0.00	0.00
FBtr0290293	FBtr0290293	1677.00	1505.72	0.00	0.00	0.00
FBtr0290295	FBtr0290295	2768.00	2596.72	0.00	0.00	0.00
FBtr0290296	FBtr0290296	940.00	768.72	0.00	0.00	0.00
FBtr0290300	FBtr0290300	4614.00	4442.72	0.00	0.00	0.00
FBtr0290302	FBtr0290302	5086.00	4914.72	0.00	0.00	0.00
FBtr0290303	FBtr0290303	5698.00	5526.72	0.00	0.00	0.00
FBtr0290305	FBtr0290305	2437.00	2265.72	122.03	7.77	6.48
FBtr0290306	FBtr0290306	2408.00	2236.72	2.55	0.16	0.14
FBtr0290307	FBtr0290307	433.00	261.76	58.00	31.98	26.68
FBtr0290308	FBtr0290308	1909.00	1737.72	149.38	12.41	10.35
FBtr0290309	FBtr0290309	937.00	765.72	10.95	2.07	1.72
FBtr0290310	FBtr0290310	899.00	727.72	845.19	167.64	139.83
FBtr0290311	FBtr0290311	2771.00	2599.72	3.50	0.19	0.16
FBtr0290312	FBtr0290312	3049.00	2877.72	0.00	0.00	0.00
FBtr0290313	FBtr0290313	3953.00	3781.72	21.14	0.81	0.67
FBtr0290314	FBtr0290314	3204.00	3032.72	0.00	0.00	0.00
FBtr0290316	FBtr0290316	2981.00	2809.72	366.88	18.85	15.72
FBtr0290317	FBtr0290317	3430.00	3258.72	1421.65	62.97	52.53
FBtr0290318	FBtr0290318	3107.00	2935.72	142.48	7.01	5.84
FBtr0290319	FBtr0290319	3572.00	3400.72	0.00	0.00	0.00
FBtr0290320	FBtr0290320	2831.00	2659.72	47.62	2.58	2.16
FBtr0290321	FBtr0290321	1704.00	1532.72	0.00	0.00	0.00
FBtr0290322	FBtr0290322	4002.00	3830.72	275.06	10.36	8.65
FBtr0290323	FBtr0290323	2225.00	2053.72	0.00	0.00	0.00
FBtr0290326	FBtr0290326	3747.00	3575.72	184.21	7.44	6.20
FBtr0290327	FBtr0290327	2992.00	2820.72	493.60	25.26	21.07
FBtr0290328	FBtr0290328	6138.00	5966.72	0.00	0.00	0.00
FBtr0290334	FBtr0290334	6101.00	5929.72	0.00	0.00	0.00
FBtr0290335	FBtr0290335	5687.00	5515.72	0.00	0.00	0.00
FBtr0290340	FBtr0290340	5171.00	4999.72	76.36	2.20	1.84
FBtr0290341	FBtr0290341	5111.00	4939.72	571.77	16.71	13.94
FBtr0299507	FBtr0299507	4387.00	4215.72	921.00	31.53	26.30
FBtr0299508	FBtr0299508	578.00	406.74	0.00	0.00	0.00
FBtr0299509	FBtr0299509	4392.00	4220.72	0.00	0.00	0.00
FBtr0299510	FBtr0299510	3415.00	3243.72	0.00	0.00	0.00
FBtr0299513	FBtr0299513	1820.00	1648.72	0.00	0.00	0.00
FBtr0299514	FBtr0299514	1818.00	1646.72	3.00	0.26	0.22
FBtr0299515	FBtr0299515	2707.00	2535.72	353.09	20.10	16.77
FBtr0299516	FBtr0299516	5024.00	4852.72	135.91	4.04	3.37
FBtr0299517	FBtr0299517	1027.00	855.72	0.00	0.00	0.00
FBtr0299518	FBtr0299518	705.00	533.73	0.00	0.00	0.00
FBtr0299519	FBtr0299519	1440.00	1268.72	1.16	0.13	0.11
FBtr0299522	FBtr0299522	4562.00	4390.72	0.00	0.00	0.00
FBtr0299523	FBtr0299523	4786.00	4614.72	700.68	21.92	18.28
FBtr0299524	FBtr0299524	5793.00	5621.72	251.22	6.45	5.38
FBtr0299525	FBtr0299525	5003.00	4831.72	594.29	17.75	14.81
FBtr0299526	FBtr0299526	6200.00	6028.72	146.45	3.51	2.92
FBtr0299530	FBtr0299530	1124.00	952.72	47.56	7.21	6.01
FBtr0299531	FBtr0299531	932.00	760.72	0.00	0.00	0.00
FBtr0299534	FBtr0299534	3502.00	3330.72	38.59	1.67	1.40
FBtr0299535	FBtr0299535	6696.00	6524.72	0.00	0.00	0.00
FBtr0299537	FBtr0299537	3839.00	3667.72	756.88	29.79	24.85
FBtr0299538	FBtr0299538	4046.00	3874.72	364.69	13.59	11.33
FBtr0299539	FBtr0299539	4517.00	4345.72	13.83	0.46	0.38
FBtr0299542	FBtr0299542	599.00	427.74	0.00	0.00	0.00
FBtr0299543	FBtr0299543	1367.00	1195.72	2.00	0.24	0.20
FBtr0299544	FBtr0299544	4377.00	4205.72	0.00	0.00	0.00
FBtr0299546	FBtr0299546	3476.00	3304.72	0.00	0.00	0.00
FBtr0299547	FBtr0299547	3631.00	3459.72	0.00	0.00	0.00
FBtr0299548	FBtr0299548	6195.00	6023.72	0.00	0.00	0.00
FBtr0299549	FBtr0299549	8863.00	8691.72	0.00	0.00	0.00
FBtr0299550	FBtr0299550	6202.00	6030.72	0.00	0.00	0.00
FBtr0299551	FBtr0299551	10070.00	9898.72	8.00	0.12	0.10
FBtr0299552	FBtr0299552	6270.00	6098.72	0.00	0.00	0.00
FBtr0299558	FBtr0299558	3827.00	3655.72	156.52	6.18	5.15
FBtr0299559	FBtr0299559	1806.00	1634.72	139.70	12.34	10.29
FBtr0299560	FBtr0299560	845.00	673.73	0.00	0.00	0.00
FBtr0299561	FBtr0299561	856.00	684.73	0.00	0.00	0.00
FBtr0299562	FBtr0299562	992.00	820.72	0.00	0.00	0.00
FBtr0299563	FBtr0299563	389.00	217.77	17.00	11.27	9.40
FBtr0299564	FBtr0299564	2628.00	2456.72	53.00	3.11	2.60
FBtr0299565	FBtr0299565	846.00	674.73	0.00	0.00	0.00
FBtr0299566	FBtr0299566	1458.00	1286.72	62.76	7.04	5.87
FBtr0299568	FBtr0299568	1445.00	1273.72	0.00	0.00	0.00
FBtr0299569	FBtr0299569	997.00	825.72	58.33	10.20	8.51
FBtr0299571	FBtr0299571	711.00	539.73	9.60	2.57	2.14
FBtr0299572	FBtr0299572	5685.00	5513.72	0.00	0.00	0.00
FBtr0299573	FBtr0299573	7264.00	7092.72	0.00	0.00	0.00
FBtr0299579	FBtr0299579	5537.00	5365.72	0.00	0.00	0.00
FBtr0299580	FBtr0299580	6513.00	6341.72	116.89	2.66	2.22
FBtr0299581	FBtr0299581	7243.00	7071.72	285.66	5.83	4.86
FBtr0299582	FBtr0299582	5890.00	5718.72	0.00	0.00	0.00
FBtr0299583	FBtr0299583	4673.00	4501.72	906.40	29.06	24.24
FBtr0299586	FBtr0299586	4597.00	4425.72	9.58	0.31	0.26
FBtr0299587	FBtr0299587	7927.00	7755.72	286.55	5.33	4.45
FBtr0299591	FBtr0299591	6640.00	6468.72	0.00	0.00	0.00
FBtr0299594	FBtr0299594	3050.00	2878.72	6.00	0.30	0.25
FBtr0299596	FBtr0299596	2087.00	1915.72	0.00	0.00	0.00
FBtr0299599	FBtr0299599	1949.00	1777.72	1.00	0.08	0.07
FBtr0299600	FBtr0299600	717.00	545.73	0.00	0.00	0.00
FBtr0299601	FBtr0299601	535.00	363.75	0.00	0.00	0.00
FBtr0299602	FBtr0299602	528.00	356.75	0.00	0.00	0.00
FBtr0299605	FBtr0299605	1941.00	1769.72	0.00	0.00	0.00
FBtr0299606	FBtr0299606	5673.00	5501.72	15.22	0.40	0.33
FBtr0299607	FBtr0299607	5367.00	5195.72	0.00	0.00	0.00
FBtr0299610	FBtr0299610	2362.00	2190.72	35.00	2.31	1.92
FBtr0299614	FBtr0299614	1352.00	1180.72	62.52	7.64	6.38
FBtr0299615	FBtr0299615	4403.00	4231.72	346.48	11.82	9.86
FBtr0299616	FBtr0299616	1862.00	1690.72	37.74	3.22	2.69
FBtr0299617	FBtr0299617	2027.00	1855.72	23.26	1.81	1.51
FBtr0299619	FBtr0299619	4460.00	4288.72	69.92	2.35	1.96
FBtr0299622	FBtr0299622	2208.00	2036.72	15.66	1.11	0.93
FBtr0299623	FBtr0299623	4695.00	4523.72	367.49	11.73	9.78
FBtr0299624	FBtr0299624	3931.00	3759.72	913.69	35.08	29.26
FBtr0299625	FBtr0299625	1689.00	1517.72	35.69	3.39	2.83
FBtr0299632	FBtr0299632	3445.00	3273.72	3.61	0.16	0.13
FBtr0299633	FBtr0299633	4102.00	3930.72	10.93	0.40	0.33
FBtr0299635	FBtr0299635	6579.00	6407.72	93.79	2.11	1.76
FBtr0299637	FBtr0299637	3565.00	3393.72	0.00	0.00	0.00
FBtr0299639	FBtr0299639	4270.00	4098.72	0.00	0.00	0.00
FBtr0299640	FBtr0299640	4234.00	4062.72	118.15	4.20	3.50
FBtr0299641	FBtr0299641	5264.00	5092.72	0.00	0.00	0.00
FBtr0299642	FBtr0299642	3384.00	3212.72	352.20	15.82	13.20
FBtr0299645	FBtr0299645	3917.00	3745.72	91.27	3.52	2.93
FBtr0299646	FBtr0299646	3942.00	3770.72	38.94	1.49	1.24
FBtr0299647	FBtr0299647	4098.00	3926.72	0.00	0.00	0.00
FBtr0299648	FBtr0299648	4131.00	3959.72	0.00	0.00	0.00
FBtr0299649	FBtr0299649	4109.00	3937.72	0.00	0.00	0.00
FBtr0299650	FBtr0299650	3356.00	3184.72	34.24	1.55	1.29
FBtr0299651	FBtr0299651	4070.00	3898.72	0.00	0.00	0.00
FBtr0299652	FBtr0299652	3668.00	3496.72	222.72	9.19	7.67
FBtr0299656	FBtr0299656	2728.00	2556.72	61.81	3.49	2.91
FBtr0299657	FBtr0299657	1754.00	1582.72	758.39	69.17	57.69
FBtr0299658	FBtr0299658	5921.00	5749.72	132.06	3.32	2.77
FBtr0299660	FBtr0299660	1697.00	1525.72	2.90	0.27	0.23
FBtr0299661	FBtr0299661	2864.00	2692.72	6.44	0.35	0.29
FBtr0299662	FBtr0299662	2637.00	2465.72	59.67	3.49	2.91
FBtr0299667	FBtr0299667	526.00	354.75	4.00	1.63	1.36
FBtr0299668	FBtr0299668	648.00	476.74	0.00	0.00	0.00
FBtr0299669	FBtr0299669	1774.00	1602.72	1.00	0.09	0.08
FBtr0299672	FBtr0299672	1983.00	1811.72	20.00	1.59	1.33
FBtr0299673	FBtr0299673	1827.00	1655.72	0.00	0.00	0.00
FBtr0299674	FBtr0299674	1785.00	1613.72	0.00	0.00	0.00
FBtr0299675	FBtr0299675	857.00	685.73	1.00	0.21	0.18
FBtr0299676	FBtr0299676	3206.00	3034.72	0.00	0.00	0.00
FBtr0299677	FBtr0299677	1782.00	1610.72	0.00	0.00	0.00
FBtr0299678	FBtr0299678	1836.00	1664.72	0.00	0.00	0.00
FBtr0299679	FBtr0299679	679.00	507.74	0.00	0.00	0.00
FBtr0299680	FBtr0299680	726.00	554.73	0.00	0.00	0.00
FBtr0299681	FBtr0299681	3192.00	3020.72	0.00	0.00	0.00
FBtr0299682	FBtr0299682	759.00	587.73	0.00	0.00	0.00
FBtr0299683	FBtr0299683	3245.00	3073.72	64.98	3.05	2.55
FBtr0299684	FBtr0299684	3245.00	3073.72	64.98	3.05	2.55
FBtr0299685	FBtr0299685	657.00	485.74	0.00	0.00	0.00
FBtr0299686	FBtr0299686	657.00	485.74	0.00	0.00	0.00
FBtr0299687	FBtr0299687	779.00	607.73	0.00	0.00	0.00
FBtr0299688	FBtr0299688	2399.00	2227.72	0.00	0.00	0.00
FBtr0299689	FBtr0299689	2048.00	1876.72	0.00	0.00	0.00
FBtr0299690	FBtr0299690	4017.00	3845.72	2.00	0.08	0.06
FBtr0299691	FBtr0299691	4017.00	3845.72	2.00	0.08	0.06
FBtr0299692	FBtr0299692	4010.00	3838.72	0.00	0.00	0.00
FBtr0299693	FBtr0299693	492.00	320.75	124.61	56.08	46.77
FBtr0299694	FBtr0299694	635.00	463.74	13.89	4.33	3.61
FBtr0299695	FBtr0299695	640.00	468.74	6.11	1.88	1.57
FBtr0299696	FBtr0299696	440.00	268.76	0.00	0.00	0.00
FBtr0299697	FBtr0299697	2058.00	1886.72	16.00	1.22	1.02
FBtr0299698	FBtr0299698	3868.00	3696.72	0.00	0.00	0.00
FBtr0299699	FBtr0299699	3242.00	3070.72	0.00	0.00	0.00
FBtr0299700	FBtr0299700	4375.00	4203.72	0.00	0.00	0.00
FBtr0299705	FBtr0299705	4768.00	4596.72	0.00	0.00	0.00
FBtr0299706	FBtr0299706	6199.00	6027.72	3.21	0.08	0.06
FBtr0299707	FBtr0299707	3438.00	3266.72	1.43	0.06	0.05
FBtr0299709	FBtr0299709	7597.00	7425.72	247.08	4.80	4.01
FBtr0299710	FBtr0299710	6252.00	6080.72	9.96	0.24	0.20
FBtr0299711	FBtr0299711	5214.00	5042.72	0.00	0.00	0.00
FBtr0299721	FBtr0299721	1308.00	1136.72	0.00	0.00	0.00
FBtr0299722	FBtr0299722	4135.00	3963.72	1.00	0.04	0.03
FBtr0299723	FBtr0299723	3963.00	3791.72	0.00	0.00	0.00
FBtr0299728	FBtr0299728	3946.00	3774.72	0.00	0.00	0.00
FBtr0299729	FBtr0299729	5093.00	4921.72	188.55	5.53	4.61
FBtr0299736	FBtr0299736	968.00	796.72	0.00	0.00	0.00
FBtr0299737	FBtr0299737	1043.00	871.72	0.00	0.00	0.00
FBtr0299738	FBtr0299738	890.00	718.73	0.00	0.00	0.00
FBtr0299739	FBtr0299739	1466.00	1294.72	0.00	0.00	0.00
FBtr0299740	FBtr0299740	2682.00	2510.72	0.00	0.00	0.00
FBtr0299741	FBtr0299741	2046.00	1874.72	1.00	0.08	0.06
FBtr0299742	FBtr0299742	3028.00	2856.72	244.12	12.33	10.29
FBtr0299743	FBtr0299743	3693.00	3521.72	19.54	0.80	0.67
FBtr0299744	FBtr0299744	4312.00	4140.72	609.91	21.26	17.73
FBtr0299745	FBtr0299745	2221.00	2049.72	288.96	20.35	16.97
FBtr0299747	FBtr0299747	4720.00	4548.72	183.02	5.81	4.84
FBtr0299748	FBtr0299748	2904.00	2732.72	194.36	10.27	8.56
FBtr0299749	FBtr0299749	2971.00	2799.72	105.65	5.45	4.54
FBtr0299750	FBtr0299750	2164.00	1992.72	140.32	10.16	8.48
FBtr0299751	FBtr0299751	7311.00	7139.72	210.04	4.25	3.54
FBtr0299752	FBtr0299752	2097.00	1925.72	201.78	15.13	12.62
FBtr0299753	FBtr0299753	3111.00	2939.72	15.41	0.76	0.63
FBtr0299754	FBtr0299754	4365.00	4193.72	0.00	0.00	0.00
FBtr0299755	FBtr0299755	5273.00	5101.72	0.00	0.00	0.00
FBtr0299756	FBtr0299756	4974.00	4802.72	13.79	0.41	0.35
FBtr0299757	FBtr0299757	5566.00	5394.72	4.49	0.12	0.10
FBtr0299758	FBtr0299758	4655.00	4483.72	16.01	0.52	0.43
FBtr0299759	FBtr0299759	4658.00	4486.72	23.33	0.75	0.63
FBtr0299760	FBtr0299760	4552.00	4380.72	22.30	0.73	0.61
FBtr0299761	FBtr0299761	4261.00	4089.72	65.84	2.32	1.94
FBtr0299762	FBtr0299762	4553.00	4381.72	0.00	0.00	0.00
FBtr0299763	FBtr0299763	4787.00	4615.72	0.00	0.00	0.00
FBtr0299764	FBtr0299764	5080.00	4908.72	13.97	0.41	0.34
FBtr0299765	FBtr0299765	5460.00	5288.72	4.52	0.12	0.10
FBtr0299768	FBtr0299768	2049.00	1877.72	0.00	0.00	0.00
FBtr0299771	FBtr0299771	3614.00	3442.72	0.00	0.00	0.00
FBtr0299772	FBtr0299772	3627.00	3455.72	0.00	0.00	0.00
FBtr0299774	FBtr0299774	1009.00	837.72	0.00	0.00	0.00
FBtr0299776	FBtr0299776	1333.00	1161.72	0.00	0.00	0.00
FBtr0299779	FBtr0299779	1193.00	1021.72	0.00	0.00	0.00
FBtr0299780	FBtr0299780	1922.00	1750.72	15.35	1.27	1.06
FBtr0299788	FBtr0299788	3400.00	3228.72	0.00	0.00	0.00
FBtr0299789	FBtr0299789	5541.00	5369.72	1781.00	47.88	39.93
FBtr0299791	FBtr0299791	7553.00	7381.72	0.00	0.00	0.00
FBtr0299792	FBtr0299792	5397.00	5225.72	2690.86	74.33	62.00
FBtr0299793	FBtr0299793	5651.00	5479.72	0.00	0.00	0.00
FBtr0299794	FBtr0299794	5804.00	5632.72	39.33	1.01	0.84
FBtr0299795	FBtr0299795	5244.00	5072.72	0.00	0.00	0.00
FBtr0299796	FBtr0299796	2477.00	2305.72	0.00	0.00	0.00
FBtr0299801	FBtr0299801	1842.00	1670.72	0.00	0.00	0.00
FBtr0299802	FBtr0299802	1842.00	1670.72	0.00	0.00	0.00
FBtr0299803	FBtr0299803	1488.00	1316.72	0.00	0.00	0.00
FBtr0299804	FBtr0299804	1488.00	1316.72	0.00	0.00	0.00
FBtr0299805	FBtr0299805	2533.00	2361.72	9.04	0.55	0.46
FBtr0299806	FBtr0299806	2533.00	2361.72	9.04	0.55	0.46
FBtr0299807	FBtr0299807	1205.00	1033.72	0.85	0.12	0.10
FBtr0299808	FBtr0299808	1205.00	1033.72	0.85	0.12	0.10
FBtr0299809	FBtr0299809	2056.00	1884.72	9.70	0.74	0.62
FBtr0299810	FBtr0299810	2056.00	1884.72	9.70	0.74	0.62
FBtr0299814	FBtr0299814	890.00	718.73	9.00	1.81	1.51
FBtr0299816	FBtr0299816	1603.00	1431.72	145.00	14.62	12.19
FBtr0299817	FBtr0299817	3112.00	2940.72	0.00	0.00	0.00
FBtr0299819	FBtr0299819	3871.00	3699.72	13.30	0.52	0.43
FBtr0299820	FBtr0299820	3871.00	3699.72	13.30	0.52	0.43
FBtr0299821	FBtr0299821	3077.00	2905.72	0.00	0.00	0.00
FBtr0299823	FBtr0299823	6197.00	6025.72	0.00	0.00	0.00
FBtr0299825	FBtr0299825	3301.00	3129.72	147.33	6.80	5.67
FBtr0299826	FBtr0299826	8414.00	8242.72	0.00	0.00	0.00
FBtr0299828	FBtr0299828	3157.00	2985.72	21.97	1.06	0.89
FBtr0299829	FBtr0299829	2824.00	2652.72	95.08	5.17	4.32
FBtr0299830	FBtr0299830	6531.00	6359.72	26.54	0.60	0.50
FBtr0299831	FBtr0299831	2263.00	2091.72	37.76	2.61	2.17
FBtr0299832	FBtr0299832	2217.00	2045.72	0.00	0.00	0.00
FBtr0299833	FBtr0299833	2969.00	2797.72	4.82	0.25	0.21
FBtr0299834	FBtr0299834	752.00	580.73	0.00	0.00	0.00
FBtr0299835	FBtr0299835	587.00	415.74	0.00	0.00	0.00
FBtr0299836	FBtr0299836	563.00	391.74	0.00	0.00	0.00
FBtr0299837	FBtr0299837	18528.00	18356.72	1584.13	12.46	10.39
FBtr0299838	FBtr0299838	2110.00	1938.72	226.24	16.84	14.05
FBtr0299839	FBtr0299839	7764.00	7592.72	0.00	0.00	0.00
FBtr0299840	FBtr0299840	6229.00	6057.72	1.00	0.02	0.02
FBtr0299841	FBtr0299841	6529.00	6357.72	0.00	0.00	0.00
FBtr0299842	FBtr0299842	5039.00	4867.72	0.00	0.00	0.00
FBtr0299843	FBtr0299843	4662.00	4490.72	0.00	0.00	0.00
FBtr0299845	FBtr0299845	6877.00	6705.72	0.00	0.00	0.00
FBtr0299846	FBtr0299846	6273.00	6101.72	36.99	0.88	0.73
FBtr0299847	FBtr0299847	6156.00	5984.72	0.00	0.00	0.00
FBtr0299848	FBtr0299848	3854.00	3682.72	0.00	0.00	0.00
FBtr0299849	FBtr0299849	3952.00	3780.72	4.00	0.15	0.13
FBtr0299850	FBtr0299850	1402.00	1230.72	5.00	0.59	0.49
FBtr0299851	FBtr0299851	1522.00	1350.72	0.00	0.00	0.00
FBtr0299853	FBtr0299853	509.00	337.75	176.69	75.51	62.99
FBtr0299854	FBtr0299854	747.00	575.73	2.20	0.55	0.46
FBtr0299855	FBtr0299855	707.00	535.73	0.00	0.00	0.00
FBtr0299856	FBtr0299856	686.00	514.73	1.11	0.31	0.26
FBtr0299857	FBtr0299857	2759.00	2587.72	0.00	0.00	0.00
FBtr0299858	FBtr0299858	10194.00	10022.72	1340.69	19.31	16.11
FBtr0299859	FBtr0299859	12059.00	11887.72	0.00	0.00	0.00
FBtr0299860	FBtr0299860	12764.00	12592.72	6.52	0.07	0.06
FBtr0299861	FBtr0299861	656.00	484.74	0.00	0.00	0.00
FBtr0299862	FBtr0299862	2354.00	2182.72	0.00	0.00	0.00
FBtr0299863	FBtr0299863	5725.00	5553.72	0.00	0.00	0.00
FBtr0299864	FBtr0299864	3292.00	3120.72	57.26	2.65	2.21
FBtr0299865	FBtr0299865	2585.00	2413.72	243.90	14.59	12.17
FBtr0299866	FBtr0299866	2629.00	2457.72	0.00	0.00	0.00
FBtr0299867	FBtr0299867	1068.00	896.72	0.00	0.00	0.00
FBtr0299868	FBtr0299868	880.00	708.73	143.03	29.13	24.30
FBtr0299869	FBtr0299869	778.00	606.73	8944.00	2127.83	1774.85
FBtr0299870	FBtr0299870	789.00	617.73	794.55	185.66	154.86
FBtr0299872	FBtr0299872	406.00	234.77	0.00	0.00	0.00
FBtr0299873	FBtr0299873	555.00	383.75	0.00	0.00	0.00
FBtr0299875	FBtr0299875	1013.00	841.72	177.47	30.43	25.39
FBtr0299876	FBtr0299876	396.00	224.77	24.00	15.41	12.86
FBtr0299877	FBtr0299877	599.00	427.74	3.51	1.19	0.99
FBtr0299878	FBtr0299878	1186.00	1014.72	0.00	0.00	0.00
FBtr0299879	FBtr0299879	1381.00	1209.72	239.95	28.63	23.88
FBtr0299880	FBtr0299880	2800.00	2628.72	0.00	0.00	0.00
FBtr0299881	FBtr0299881	2974.00	2802.72	0.00	0.00	0.00
FBtr0299882	FBtr0299882	2773.00	2601.72	96.00	5.33	4.44
FBtr0299891	FBtr0299891	2245.00	2073.72	221.71	15.43	12.87
FBtr0299892	FBtr0299892	2867.00	2695.72	0.00	0.00	0.00
FBtr0299893	FBtr0299893	3424.00	3252.72	0.00	0.00	0.00
FBtr0299894	FBtr0299894	4309.00	4137.72	0.00	0.00	0.00
FBtr0299898	FBtr0299898	4471.00	4299.72	0.00	0.00	0.00
FBtr0299899	FBtr0299899	1557.00	1385.72	0.00	0.00	0.00
FBtr0299900	FBtr0299900	1472.00	1300.72	0.00	0.00	0.00
FBtr0299901	FBtr0299901	4386.00	4214.72	5.00	0.17	0.14
FBtr0299903	FBtr0299903	1064.00	892.72	38.10	6.16	5.14
FBtr0299905	FBtr0299905	1425.00	1253.72	2.17	0.25	0.21
FBtr0299906	FBtr0299906	1456.00	1284.72	44.26	4.97	4.15
FBtr0299907	FBtr0299907	1459.00	1287.72	16.57	1.86	1.55
FBtr0299908	FBtr0299908	4578.00	4406.72	623.89	20.44	17.05
FBtr0299909	FBtr0299909	2838.00	2666.72	0.00	0.00	0.00
FBtr0299910	FBtr0299910	4602.00	4430.72	0.00	0.00	0.00
FBtr0299911	FBtr0299911	2741.00	2569.72	0.00	0.00	0.00
FBtr0299912	FBtr0299912	6233.00	6061.72	0.00	0.00	0.00
FBtr0299915	FBtr0299915	9679.00	9507.72	0.00	0.00	0.00
FBtr0299916	FBtr0299916	6072.00	5900.72	0.00	0.00	0.00
FBtr0299918	FBtr0299918	3561.00	3389.72	23.29	0.99	0.83
FBtr0299920	FBtr0299920	2706.00	2534.72	13.09	0.75	0.62
FBtr0299921	FBtr0299921	3645.00	3473.72	0.00	0.00	0.00
FBtr0299923	FBtr0299923	637.00	465.74	32.89	10.19	8.50
FBtr0299924	FBtr0299924	1804.00	1632.72	209.00	18.48	15.41
FBtr0299926	FBtr0299926	2001.00	1829.72	20.00	1.58	1.32
FBtr0299927	FBtr0299927	539.00	367.75	2.00	0.78	0.65
FBtr0299929	FBtr0299929	2057.00	1885.72	0.00	0.00	0.00
