gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
FBtr0087527	FBtr0087527	3361.00	3179.11	0.00	0.00	0.00
FBtr0087528	FBtr0087528	2866.00	2684.11	11.40	0.52	0.42
FBtr0087529	FBtr0087529	2881.00	2699.11	0.00	0.00	0.00
FBtr0087530	FBtr0087530	12808.00	12626.11	1091.00	10.54	8.46
FBtr0087532	FBtr0087532	3417.00	3235.11	153.45	5.79	4.64
FBtr0087533	FBtr0087533	3396.00	3214.11	1943.85	73.77	59.22
FBtr0087534	FBtr0087534	3961.00	3779.11	307.70	9.93	7.97
FBtr0087535	FBtr0087535	3423.00	3241.11	473.00	17.80	14.29
FBtr0087536	FBtr0087536	1774.00	1592.11	27.00	2.07	1.66
FBtr0087537	FBtr0087537	4256.00	4074.11	8.00	0.24	0.19
FBtr0087538	FBtr0087538	2001.00	1819.11	1523.00	102.12	81.98
FBtr0087539	FBtr0087539	1867.00	1685.11	111.00	8.03	6.45
FBtr0087540	FBtr0087540	4343.00	4161.11	5.96	0.17	0.14
FBtr0087546	FBtr0087546	2984.00	2802.11	336.00	14.63	11.74
FBtr0087547	FBtr0087547	902.00	720.12	506.00	85.70	68.80
FBtr0087548	FBtr0087548	2025.00	1843.11	1669.67	110.49	88.70
FBtr0087549	FBtr0087549	2022.00	1840.11	170.30	11.29	9.06
FBtr0087550	FBtr0087550	2145.00	1963.11	72.22	4.49	3.60
FBtr0087554	FBtr0087554	587.00	405.14	0.00	0.00	0.00
FBtr0087555	FBtr0087555	703.00	521.13	0.00	0.00	0.00
FBtr0087556	FBtr0087556	755.00	573.12	0.00	0.00	0.00
FBtr0087557	FBtr0087557	671.00	489.13	0.00	0.00	0.00
FBtr0087558	FBtr0087558	728.00	546.13	0.00	0.00	0.00
FBtr0087560	FBtr0087560	2371.00	2189.11	10840.00	603.97	484.85
FBtr0087561	FBtr0087561	1328.00	1146.11	183.00	19.48	15.63
FBtr0087562	FBtr0087562	1942.00	1760.11	22.00	1.52	1.22
FBtr0087564	FBtr0087564	1887.00	1705.11	65.65	4.70	3.77
FBtr0087565	FBtr0087565	1521.00	1339.11	1611.35	146.77	117.82
FBtr0087568	FBtr0087568	2922.00	2740.11	0.00	0.00	0.00
FBtr0087569	FBtr0087569	3198.00	3016.11	761.92	30.81	24.73
FBtr0087571	FBtr0087571	2990.00	2808.11	56.98	2.48	1.99
FBtr0087572	FBtr0087572	3175.00	2993.11	51.10	2.08	1.67
FBtr0087573	FBtr0087573	3100.00	2918.11	359.24	15.02	12.05
FBtr0087574	FBtr0087574	3217.00	3035.11	270.43	10.87	8.72
FBtr0087575	FBtr0087575	865.00	683.12	87.54	15.63	12.55
FBtr0087576	FBtr0087576	3651.00	3469.11	1.00	0.04	0.03
FBtr0087577	FBtr0087577	2700.00	2518.11	0.00	0.00	0.00
FBtr0087578	FBtr0087578	546.00	364.14	178.00	59.62	47.86
FBtr0087579	FBtr0087579	1590.00	1408.11	34.50	2.99	2.40
FBtr0087580	FBtr0087580	1813.00	1631.11	21.34	1.60	1.28
FBtr0087581	FBtr0087581	379.00	197.18	39.00	24.12	19.37
FBtr0087582	FBtr0087582	3302.00	3120.11	488.04	19.08	15.32
FBtr0087583	FBtr0087583	3669.00	3487.11	342.62	11.98	9.62
FBtr0087584	FBtr0087584	3139.00	2957.11	0.00	0.00	0.00
FBtr0087585	FBtr0087585	1481.00	1299.11	439.00	41.22	33.09
FBtr0087586	FBtr0087586	2036.00	1854.11	51.37	3.38	2.71
FBtr0087592	FBtr0087592	1486.00	1304.11	21727.31	2032.11	1631.31
FBtr0087593	FBtr0087593	1369.00	1187.11	0.00	0.00	0.00
FBtr0087594	FBtr0087594	1526.00	1344.11	465.00	42.20	33.87
FBtr0087595	FBtr0087595	1146.00	964.11	137.00	17.33	13.91
FBtr0087596	FBtr0087596	6308.00	6126.11	1647.77	32.81	26.34
FBtr0087597	FBtr0087597	7590.00	7408.11	110.04	1.81	1.45
FBtr0087598	FBtr0087598	1941.00	1759.11	21.49	1.49	1.20
FBtr0087599	FBtr0087599	477.00	295.16	2.00	0.83	0.66
FBtr0087601	FBtr0087601	7979.00	7797.11	1813.78	28.37	22.78
FBtr0087603	FBtr0087603	2715.00	2533.11	606.67	29.21	23.45
FBtr0087604	FBtr0087604	2980.00	2798.11	76.03	3.31	2.66
FBtr0087605	FBtr0087605	2623.00	2441.11	617.63	30.86	24.77
FBtr0087606	FBtr0087606	2956.00	2774.11	845.00	37.15	29.82
FBtr0087608	FBtr0087608	1234.00	1052.11	1.21	0.14	0.11
FBtr0087609	FBtr0087609	1081.00	899.11	3.00	0.41	0.33
FBtr0087610	FBtr0087610	1377.00	1195.11	35.34	3.61	2.90
FBtr0087611	FBtr0087611	1390.00	1208.11	801.78	80.95	64.98
FBtr0087612	FBtr0087612	7528.00	7346.11	1149.37	19.08	15.32
FBtr0087613	FBtr0087613	3481.00	3299.11	1924.74	71.16	57.12
FBtr0087614	FBtr0087614	5738.00	5556.11	549.67	12.07	9.69
FBtr0087615	FBtr0087615	735.00	553.13	2.00	0.44	0.35
FBtr0087616	FBtr0087616	17791.00	17609.11	0.00	0.00	0.00
FBtr0087617	FBtr0087617	17776.00	17594.11	531.74	3.69	2.96
FBtr0087618	FBtr0087618	17114.00	16932.11	8891.04	64.05	51.41
FBtr0087619	FBtr0087619	18014.00	17832.11	0.00	0.00	0.00
FBtr0087620	FBtr0087620	16907.00	16725.11	0.00	0.00	0.00
FBtr0087621	FBtr0087621	27842.00	27660.11	3127.42	13.79	11.07
FBtr0087622	FBtr0087622	1316.00	1134.11	0.00	0.00	0.00
FBtr0087623	FBtr0087623	2793.00	2611.11	702.00	32.79	26.32
FBtr0087624	FBtr0087624	2074.00	1892.11	1.00	0.06	0.05
FBtr0087625	FBtr0087625	5978.00	5796.11	0.00	0.00	0.00
FBtr0087626	FBtr0087626	2643.00	2461.11	0.00	0.00	0.00
FBtr0087627	FBtr0087627	3859.00	3677.11	1.00	0.03	0.03
FBtr0087628	FBtr0087628	3706.00	3524.11	1.00	0.03	0.03
FBtr0087629	FBtr0087629	3427.00	3245.11	0.00	0.00	0.00
FBtr0087630	FBtr0087630	867.00	685.12	8.00	1.42	1.14
FBtr0087631	FBtr0087631	6057.00	5875.11	516.77	10.73	8.61
FBtr0087632	FBtr0087632	662.00	480.13	51.00	12.96	10.40
FBtr0087633	FBtr0087633	2642.00	2460.11	0.00	0.00	0.00
FBtr0087634	FBtr0087634	1123.00	941.11	12.00	1.56	1.25
FBtr0087635	FBtr0087635	1433.00	1251.11	0.00	0.00	0.00
FBtr0087636	FBtr0087636	1061.00	879.11	0.00	0.00	0.00
FBtr0087637	FBtr0087637	1312.00	1130.11	2.00	0.22	0.17
FBtr0087638	FBtr0087638	1441.00	1259.11	1371.00	132.81	106.61
FBtr0087640	FBtr0087640	3102.00	2920.11	4.00	0.17	0.13
FBtr0087641	FBtr0087641	2353.00	2171.11	1764.00	99.10	79.55
FBtr0087642	FBtr0087642	1145.00	963.11	23.00	2.91	2.34
FBtr0087643	FBtr0087643	1051.00	869.11	1471.00	206.44	165.72
FBtr0087644	FBtr0087644	1124.00	942.11	0.00	0.00	0.00
FBtr0087645	FBtr0087645	2710.00	2528.11	65.00	3.14	2.52
FBtr0087646	FBtr0087646	1117.00	935.11	5.00	0.65	0.52
FBtr0087647	FBtr0087647	2567.00	2385.11	673.19	34.43	27.64
FBtr0087648	FBtr0087648	2248.00	2066.11	139.58	8.24	6.61
FBtr0087649	FBtr0087649	2122.00	1940.11	0.00	0.00	0.00
FBtr0087650	FBtr0087650	1427.00	1245.11	139.78	13.69	10.99
FBtr0087651	FBtr0087651	2104.00	1922.11	0.00	0.00	0.00
FBtr0087652	FBtr0087652	506.00	324.15	0.00	0.00	0.00
FBtr0087654	FBtr0087654	905.00	723.12	0.00	0.00	0.00
FBtr0087656	FBtr0087656	1159.00	977.11	4.59	0.57	0.46
FBtr0087663	FBtr0087663	673.00	491.13	0.00	0.00	0.00
FBtr0087664	FBtr0087664	839.00	657.12	2.00	0.37	0.30
FBtr0087666	FBtr0087666	2257.00	2075.11	320.65	18.85	15.13
FBtr0087667	FBtr0087667	1015.00	833.11	100.00	14.64	11.75
FBtr0087668	FBtr0087668	3026.00	2844.11	994.80	42.66	34.25
FBtr0087669	FBtr0087669	3475.00	3293.11	426.23	15.79	12.67
FBtr0087670	FBtr0087670	1720.00	1538.11	1762.79	139.79	112.22
FBtr0087671	FBtr0087671	2129.00	1947.11	6.00	0.38	0.30
FBtr0087673	FBtr0087673	1412.00	1230.11	4.00	0.40	0.32
FBtr0087674	FBtr0087674	1072.00	890.11	0.00	0.00	0.00
FBtr0087675	FBtr0087675	1065.00	883.11	324.00	44.75	35.92
FBtr0087676	FBtr0087676	1394.00	1212.11	3.00	0.30	0.24
FBtr0087677	FBtr0087677	1561.00	1379.11	0.00	0.00	0.00
FBtr0087678	FBtr0087678	3439.00	3257.11	247.98	9.29	7.45
FBtr0087681	FBtr0087681	2030.00	1848.11	94.96	6.27	5.03
FBtr0087682	FBtr0087682	1874.00	1692.11	34.04	2.45	1.97
FBtr0087683	FBtr0087683	2330.00	2148.11	0.00	0.00	0.00
FBtr0087684	FBtr0087684	1824.00	1642.11	0.00	0.00	0.00
FBtr0087685	FBtr0087685	2213.00	2031.11	309.47	18.58	14.92
FBtr0087686	FBtr0087686	2260.00	2078.11	63.21	3.71	2.98
FBtr0087687	FBtr0087687	1826.00	1644.11	0.00	0.00	0.00
FBtr0087694	FBtr0087694	1102.00	920.11	457.32	60.62	48.67
FBtr0087695	FBtr0087695	1456.00	1274.11	114.45	10.96	8.80
FBtr0087696	FBtr0087696	2744.00	2562.11	159.07	7.57	6.08
FBtr0087697	FBtr0087697	2577.00	2395.11	0.00	0.00	0.00
FBtr0087698	FBtr0087698	2795.00	2613.11	135.69	6.33	5.08
FBtr0087699	FBtr0087699	2579.00	2397.11	2037.24	103.66	83.21
FBtr0087700	FBtr0087700	2031.00	1849.11	10.56	0.70	0.56
FBtr0087701	FBtr0087701	1654.00	1472.11	320.00	26.51	21.28
FBtr0087702	FBtr0087702	6024.00	5842.11	479.00	10.00	8.03
FBtr0087703	FBtr0087703	4322.00	4140.11	1409.66	41.53	33.34
FBtr0087704	FBtr0087704	4621.00	4439.11	383.35	10.53	8.46
FBtr0087714	FBtr0087714	670.00	488.13	7.00	1.75	1.40
FBtr0087715	FBtr0087715	1683.00	1501.11	944.56	76.75	61.61
FBtr0087716	FBtr0087716	1677.00	1495.11	1005.26	82.01	65.83
FBtr0087717	FBtr0087717	4681.00	4499.11	1.00	0.03	0.02
FBtr0087720	FBtr0087720	1458.00	1276.11	3.00	0.29	0.23
FBtr0087721	FBtr0087721	592.00	410.14	0.00	0.00	0.00
FBtr0087722	FBtr0087722	2932.00	2750.11	0.00	0.00	0.00
FBtr0087728	FBtr0087728	3235.00	3053.11	207.00	8.27	6.64
FBtr0087729	FBtr0087729	1799.00	1617.11	0.00	0.00	0.00
FBtr0087730	FBtr0087730	1727.00	1545.11	204.48	16.14	12.96
FBtr0087731	FBtr0087731	1769.00	1587.11	1312.52	100.87	80.97
FBtr0087732	FBtr0087732	2322.00	2140.11	1614.00	91.99	73.84
FBtr0087734	FBtr0087734	3360.00	3178.11	441.31	16.94	13.60
FBtr0087735	FBtr0087735	3324.00	3142.11	2399.69	93.15	74.78
FBtr0087736	FBtr0087736	2830.00	2648.11	206.83	9.53	7.65
FBtr0087737	FBtr0087737	3486.00	3304.11	15.17	0.56	0.45
FBtr0087738	FBtr0087738	988.00	806.11	68.00	10.29	8.26
FBtr0087739	FBtr0087739	423.00	241.17	107.00	54.12	43.44
FBtr0087740	FBtr0087740	2526.00	2344.11	1200.27	62.45	50.14
FBtr0087741	FBtr0087741	2448.00	2266.11	265.51	14.29	11.47
FBtr0087742	FBtr0087742	1020.00	838.11	89.00	12.95	10.40
FBtr0087743	FBtr0087743	1024.00	842.11	7.00	1.01	0.81
FBtr0087744	FBtr0087744	1008.00	826.11	0.00	0.00	0.00
FBtr0087745	FBtr0087745	879.00	697.12	0.00	0.00	0.00
FBtr0087746	FBtr0087746	633.00	451.13	0.00	0.00	0.00
FBtr0087747	FBtr0087747	792.00	610.12	2.00	0.40	0.32
FBtr0087748	FBtr0087748	592.00	410.14	2.00	0.59	0.48
FBtr0087753	FBtr0087753	1310.00	1128.11	0.00	0.00	0.00
FBtr0087754	FBtr0087754	1011.00	829.11	2.00	0.29	0.24
FBtr0087755	FBtr0087755	3269.00	3087.11	0.50	0.02	0.02
FBtr0087756	FBtr0087756	2355.00	2173.11	1.00	0.06	0.05
FBtr0087757	FBtr0087757	2251.00	2069.11	0.00	0.00	0.00
FBtr0087758	FBtr0087758	2186.00	2004.11	0.00	0.00	0.00
FBtr0087759	FBtr0087759	2159.00	1977.11	380.00	23.44	18.82
FBtr0087760	FBtr0087760	2370.00	2188.11	607.00	33.84	27.16
FBtr0087761	FBtr0087761	1768.00	1586.11	347.00	26.68	21.42
FBtr0087762	FBtr0087762	1287.00	1105.11	28.78	3.18	2.55
FBtr0087763	FBtr0087763	1280.00	1098.11	283.22	31.46	25.25
FBtr0087764	FBtr0087764	699.00	517.13	152.89	36.06	28.95
FBtr0087765	FBtr0087765	2121.00	1939.11	69.52	4.37	3.51
FBtr0087766	FBtr0087766	1194.00	1012.11	2.00	0.24	0.19
FBtr0087767	FBtr0087767	1761.00	1579.11	1.67	0.13	0.10
FBtr0087768	FBtr0087768	3315.00	3133.11	0.00	0.00	0.00
FBtr0087769	FBtr0087769	2423.00	2241.11	254.00	13.82	11.10
FBtr0087770	FBtr0087770	2184.00	2002.11	46.64	2.84	2.28
FBtr0087771	FBtr0087771	3412.00	3230.11	141.00	5.32	4.27
FBtr0087772	FBtr0087772	1018.00	836.11	0.00	0.00	0.00
FBtr0087774	FBtr0087774	4641.00	4459.11	91.77	2.51	2.02
FBtr0087775	FBtr0087775	4287.00	4105.11	1844.58	54.81	44.00
FBtr0087779	FBtr0087779	2778.00	2596.11	2.00	0.09	0.08
FBtr0087780	FBtr0087780	997.00	815.11	0.00	0.00	0.00
FBtr0087781	FBtr0087781	1739.00	1557.11	0.00	0.00	0.00
FBtr0087782	FBtr0087782	1474.00	1292.11	2549.44	240.66	193.19
FBtr0087783	FBtr0087783	992.00	810.11	7196.56	1083.52	869.81
FBtr0087784	FBtr0087784	1976.00	1794.11	3213.39	218.46	175.37
FBtr0087785	FBtr0087785	3463.00	3281.11	2.00	0.07	0.06
FBtr0087786	FBtr0087786	5618.00	5436.11	4619.69	103.65	83.21
FBtr0087787	FBtr0087787	5594.00	5412.11	183.61	4.14	3.32
FBtr0087788	FBtr0087788	691.00	509.13	7.21	1.73	1.39
FBtr0087789	FBtr0087789	1343.00	1161.11	66.72	7.01	5.63
FBtr0087790	FBtr0087790	1905.00	1723.11	67.60	4.79	3.84
FBtr0087791	FBtr0087791	1898.00	1716.11	64.40	4.58	3.67
FBtr0087792	FBtr0087792	1060.00	878.11	33.10	4.60	3.69
FBtr0087793	FBtr0087793	6301.00	6119.11	208.59	4.16	3.34
FBtr0087794	FBtr0087794	4688.00	4506.11	0.00	0.00	0.00
FBtr0087796	FBtr0087796	511.00	329.15	0.00	0.00	0.00
FBtr0087797	FBtr0087797	521.00	339.15	0.00	0.00	0.00
FBtr0087798	FBtr0087798	6007.00	5825.11	374.31	7.84	6.29
FBtr0087801	FBtr0087801	4240.00	4058.11	498.00	14.97	12.02
FBtr0087802	FBtr0087802	728.00	546.13	0.00	0.00	0.00
FBtr0087803	FBtr0087803	2105.00	1923.11	253.60	16.08	12.91
FBtr0087804	FBtr0087804	2053.00	1871.11	0.00	0.00	0.00
FBtr0087805	FBtr0087805	2041.00	1859.11	15.40	1.01	0.81
FBtr0087806	FBtr0087806	2865.00	2683.11	31.56	1.43	1.15
FBtr0087813	FBtr0087813	1020.00	838.11	18.58	2.70	2.17
FBtr0087814	FBtr0087814	1073.00	891.11	4.75	0.65	0.52
FBtr0087815	FBtr0087815	1947.00	1765.11	31.00	2.14	1.72
FBtr0087816	FBtr0087816	1162.00	980.11	684.81	85.22	68.41
FBtr0087817	FBtr0087817	859.00	677.12	0.00	0.00	0.00
FBtr0087818	FBtr0087818	896.00	714.12	0.00	0.00	0.00
FBtr0087819	FBtr0087819	936.00	754.12	1.00	0.16	0.13
FBtr0087820	FBtr0087820	1617.00	1435.11	58.00	4.93	3.96
FBtr0087821	FBtr0087821	5867.00	5685.11	0.00	0.00	0.00
FBtr0087822	FBtr0087822	6320.00	6138.11	422.00	8.39	6.73
FBtr0087823	FBtr0087823	596.00	414.14	0.00	0.00	0.00
FBtr0087824	FBtr0087824	1940.00	1758.11	0.00	0.00	0.00
FBtr0087825	FBtr0087825	1171.00	989.11	18.00	2.22	1.78
FBtr0087826	FBtr0087826	2647.00	2465.11	1254.00	62.05	49.81
FBtr0087828	FBtr0087828	3184.00	3002.11	214.37	8.71	6.99
FBtr0087829	FBtr0087829	3050.00	2868.11	50.19	2.13	1.71
FBtr0087830	FBtr0087830	3017.00	2835.11	141.45	6.09	4.89
FBtr0087831	FBtr0087831	3660.00	3478.11	31.23	1.10	0.88
FBtr0087832	FBtr0087832	1615.00	1433.11	28.52	2.43	1.95
FBtr0087833	FBtr0087833	3509.00	3327.11	63.77	2.34	1.88
FBtr0087840	FBtr0087840	457.00	275.16	123.00	54.52	43.77
FBtr0087841	FBtr0087841	3647.00	3465.11	131.81	4.64	3.72
FBtr0087842	FBtr0087842	3541.00	3359.11	2132.06	77.42	62.15
FBtr0087843	FBtr0087843	3585.00	3403.11	131.13	4.70	3.77
FBtr0087844	FBtr0087844	2549.00	2367.11	45.38	2.34	1.88
FBtr0087845	FBtr0087845	2534.00	2352.11	287.62	14.91	11.97
FBtr0087847	FBtr0087847	1545.00	1363.11	0.00	0.00	0.00
FBtr0087848	FBtr0087848	1603.00	1421.11	0.00	0.00	0.00
FBtr0087849	FBtr0087849	631.00	449.13	0.00	0.00	0.00
FBtr0087852	FBtr0087852	740.00	558.13	142.00	31.03	24.91
FBtr0087853	FBtr0087853	2010.00	1828.11	21.77	1.45	1.17
FBtr0087854	FBtr0087854	1464.00	1282.11	1.00	0.10	0.08
FBtr0087855	FBtr0087855	2876.00	2694.11	3.00	0.14	0.11
FBtr0087856	FBtr0087856	3796.00	3614.11	0.00	0.00	0.00
FBtr0087857	FBtr0087857	1086.00	904.11	0.00	0.00	0.00
FBtr0087858	FBtr0087858	1024.00	842.11	13.14	1.90	1.53
FBtr0087859	FBtr0087859	865.00	683.12	951.17	169.83	136.33
FBtr0087860	FBtr0087860	895.00	713.12	64.78	11.08	8.89
FBtr0087861	FBtr0087861	331.00	149.19	396.00	323.75	259.89
FBtr0087862	FBtr0087862	1776.00	1594.11	134.93	10.32	8.29
FBtr0087863	FBtr0087863	1625.00	1443.11	0.00	0.00	0.00
FBtr0087864	FBtr0087864	1174.00	992.11	86.07	10.58	8.49
FBtr0087865	FBtr0087865	1340.00	1158.11	3.00	0.32	0.25
FBtr0087867	FBtr0087867	1994.00	1812.11	0.00	0.00	0.00
FBtr0087868	FBtr0087868	2224.00	2042.11	3.19	0.19	0.15
FBtr0087869	FBtr0087869	1601.00	1419.11	17.85	1.53	1.23
FBtr0087870	FBtr0087870	1804.00	1622.11	56.52	4.25	3.41
FBtr0087871	FBtr0087871	1210.00	1028.11	94.00	11.15	8.95
FBtr0087872	FBtr0087872	780.00	598.12	9.00	1.84	1.47
FBtr0087873	FBtr0087873	1088.00	906.11	0.00	0.00	0.00
FBtr0087880	FBtr0087880	1124.00	942.11	374.00	48.42	38.87
FBtr0087881	FBtr0087881	2107.00	1925.11	0.00	0.00	0.00
FBtr0087882	FBtr0087882	1840.00	1658.11	8.00	0.59	0.47
FBtr0087885	FBtr0087885	2782.00	2600.11	53.54	2.51	2.02
FBtr0087886	FBtr0087886	3018.00	2836.11	115.46	4.97	3.99
FBtr0087887	FBtr0087887	7474.00	7292.11	1596.55	26.70	21.44
FBtr0087888	FBtr0087888	8074.00	7892.11	0.00	0.00	0.00
FBtr0087889	FBtr0087889	8972.00	8790.11	109.29	1.52	1.22
FBtr0087890	FBtr0087890	7874.00	7692.11	0.00	0.00	0.00
FBtr0087891	FBtr0087891	711.00	529.13	18.00	4.15	3.33
FBtr0087893	FBtr0087893	2830.00	2648.11	5.00	0.23	0.18
FBtr0087895	FBtr0087895	2632.00	2450.11	687.73	34.24	27.48
FBtr0087896	FBtr0087896	1223.00	1041.11	36.50	4.28	3.43
FBtr0087897	FBtr0087897	6630.00	6448.11	1602.86	30.32	24.34
FBtr0087898	FBtr0087898	5631.00	5449.11	0.00	0.00	0.00
FBtr0087899	FBtr0087899	826.00	644.12	101.14	19.15	15.37
FBtr0087901	FBtr0087901	72.00	0.00	0.00	0.00	0.00
FBtr0087902	FBtr0087902	1257.00	1075.11	158.00	17.93	14.39
FBtr0087904	FBtr0087904	6284.00	6102.11	508.00	10.15	8.15
FBtr0087905	FBtr0087905	2809.00	2627.11	8.00	0.37	0.30
FBtr0087906	FBtr0087906	2796.00	2614.11	2.00	0.09	0.07
FBtr0087907	FBtr0087907	3082.00	2900.11	7.00	0.29	0.24
FBtr0087911	FBtr0087911	2733.00	2551.11	9.99	0.48	0.38
FBtr0087912	FBtr0087912	393.00	211.17	0.00	0.00	0.00
FBtr0087914	FBtr0087914	852.00	670.12	0.00	0.00	0.00
FBtr0087915	FBtr0087915	1077.00	895.11	19.99	2.72	2.19
FBtr0087916	FBtr0087916	1434.00	1252.11	0.00	0.00	0.00
FBtr0087917	FBtr0087917	1344.00	1162.11	0.00	0.00	0.00
FBtr0087918	FBtr0087918	1191.00	1009.11	0.00	0.00	0.00
FBtr0087920	FBtr0087920	1186.00	1004.11	2.00	0.24	0.20
FBtr0087921	FBtr0087921	533.00	351.15	0.00	0.00	0.00
FBtr0087922	FBtr0087922	650.00	468.13	2.00	0.52	0.42
FBtr0087924	FBtr0087924	990.00	808.11	0.00	0.00	0.00
FBtr0087925	FBtr0087925	1904.00	1722.11	0.00	0.00	0.00
FBtr0087926	FBtr0087926	2134.00	1952.11	0.00	0.00	0.00
FBtr0087927	FBtr0087927	1378.00	1196.11	0.00	0.00	0.00
FBtr0087929	FBtr0087929	3326.00	3144.11	254.47	9.87	7.92
FBtr0087930	FBtr0087930	2845.00	2663.11	0.00	0.00	0.00
FBtr0087933	FBtr0087933	2156.00	1974.11	1856.00	114.67	92.06
FBtr0087934	FBtr0087934	2949.00	2767.11	1636.00	72.11	57.89
FBtr0087935	FBtr0087935	2107.00	1925.11	2.00	0.13	0.10
FBtr0087936	FBtr0087936	2100.00	1918.11	0.00	0.00	0.00
FBtr0087939	FBtr0087939	1910.00	1728.11	163.00	11.50	9.24
FBtr0087940	FBtr0087940	2334.00	2152.11	187.00	10.60	8.51
FBtr0087941	FBtr0087941	1535.00	1353.11	996.00	89.78	72.07
FBtr0087942	FBtr0087942	2509.00	2327.11	4.60	0.24	0.19
FBtr0087943	FBtr0087943	2122.00	1940.11	148.08	9.31	7.47
FBtr0087944	FBtr0087944	1741.00	1559.11	36.76	2.88	2.31
FBtr0087945	FBtr0087945	2124.00	1942.11	7.55	0.47	0.38
FBtr0087946	FBtr0087946	3062.00	2880.11	1274.86	53.99	43.34
FBtr0087947	FBtr0087947	2094.00	1912.11	562.56	35.88	28.81
FBtr0087948	FBtr0087948	2300.00	2118.11	0.00	0.00	0.00
FBtr0087949	FBtr0087949	638.00	456.13	1.00	0.27	0.21
FBtr0087950	FBtr0087950	4024.00	3842.11	182.57	5.80	4.65
FBtr0087951	FBtr0087951	3530.00	3348.11	1006.43	36.66	29.43
FBtr0087952	FBtr0087952	2048.00	1866.11	468.92	30.65	24.60
FBtr0087953	FBtr0087953	918.00	736.12	3.00	0.50	0.40
FBtr0087954	FBtr0087954	1832.00	1650.11	10.00	0.74	0.59
FBtr0087955	FBtr0087955	683.00	501.13	0.00	0.00	0.00
FBtr0087956	FBtr0087956	751.00	569.12	0.00	0.00	0.00
FBtr0087957	FBtr0087957	2082.00	1900.11	3893.57	249.93	200.64
FBtr0087958	FBtr0087958	2071.00	1889.11	67.72	4.37	3.51
FBtr0087959	FBtr0087959	2098.00	1916.11	0.00	0.00	0.00
FBtr0087960	FBtr0087960	2143.00	1961.11	354.72	22.06	17.71
FBtr0087964	FBtr0087964	3530.00	3348.11	0.00	0.00	0.00
FBtr0087965	FBtr0087965	3460.00	3278.11	247.24	9.20	7.38
FBtr0087966	FBtr0087966	3539.00	3357.11	72.76	2.64	2.12
FBtr0087972	FBtr0087972	2260.00	2078.11	0.00	0.00	0.00
FBtr0087973	FBtr0087973	2086.00	1904.11	0.00	0.00	0.00
FBtr0087974	FBtr0087974	4671.00	4489.11	1221.88	33.20	26.65
FBtr0087975	FBtr0087975	1195.00	1013.11	106.97	12.88	10.34
FBtr0087976	FBtr0087976	1304.00	1122.11	636.00	69.13	55.50
FBtr0087977	FBtr0087977	3532.00	3350.11	531.00	19.33	15.52
FBtr0087978	FBtr0087978	2153.00	1971.11	169.50	10.49	8.42
FBtr0087979	FBtr0087979	1558.00	1376.11	0.00	0.00	0.00
FBtr0087980	FBtr0087980	1799.00	1617.11	0.00	0.00	0.00
FBtr0087981	FBtr0087981	782.00	600.12	0.00	0.00	0.00
FBtr0087982	FBtr0087982	449.00	267.16	254.88	116.37	93.41
FBtr0087983	FBtr0087983	2474.00	2292.11	705.00	37.52	30.12
FBtr0087984	FBtr0087984	1573.00	1391.11	39.00	3.42	2.75
FBtr0087985	FBtr0087985	612.00	430.14	1.00	0.28	0.23
FBtr0087986	FBtr0087986	744.00	562.13	626.00	135.83	109.04
FBtr0087987	FBtr0087987	1948.00	1766.11	7104.80	490.67	393.89
FBtr0087988	FBtr0087988	1754.00	1572.11	2137.20	165.81	133.11
FBtr0087989	FBtr0087989	1751.00	1569.11	275.00	21.38	17.16
FBtr0087992	FBtr0087992	2061.00	1879.11	1.00	0.06	0.05
FBtr0087993	FBtr0087993	1694.00	1512.11	17.00	1.37	1.10
FBtr0087995	FBtr0087995	386.00	204.18	0.00	0.00	0.00
FBtr0087996	FBtr0087996	415.00	233.17	0.00	0.00	0.00
FBtr0087998	FBtr0087998	1546.00	1364.11	0.00	0.00	0.00
FBtr0087999	FBtr0087999	1536.00	1354.11	0.00	0.00	0.00
FBtr0088000	FBtr0088000	1296.00	1114.11	16.00	1.75	1.41
FBtr0088001	FBtr0088001	1488.00	1306.11	5785.31	540.26	433.70
FBtr0088002	FBtr0088002	695.00	513.13	1713.11	407.21	326.89
FBtr0088004	FBtr0088004	2043.00	1861.11	3.00	0.20	0.16
FBtr0088006	FBtr0088006	569.00	387.14	5.34	1.68	1.35
FBtr0088007	FBtr0088007	738.00	556.13	22989.66	5042.17	4047.68
FBtr0088008	FBtr0088008	5896.00	5714.11	973.00	20.77	16.67
FBtr0088009	FBtr0088009	1989.00	1807.11	18.00	1.21	0.98
FBtr0088010	FBtr0088010	467.00	285.16	639.00	273.32	219.41
FBtr0088011	FBtr0088011	420.00	238.17	320.00	163.88	131.56
FBtr0088012	FBtr0088012	1124.00	942.11	201.00	26.02	20.89
FBtr0088013	FBtr0088013	1736.00	1554.11	3711.76	291.31	233.85
FBtr0088014	FBtr0088014	1471.00	1289.11	527.17	49.88	40.04
FBtr0088015	FBtr0088015	1909.00	1727.11	9.07	0.64	0.51
FBtr0088016	FBtr0088016	7442.00	7260.11	4466.00	75.03	60.23
FBtr0088017	FBtr0088017	3999.00	3817.11	402.79	12.87	10.33
FBtr0088018	FBtr0088018	4002.00	3820.11	141.96	4.53	3.64
FBtr0088019	FBtr0088019	1186.00	1004.11	13.00	1.58	1.27
